1.2900169683257916, 3.1095536440800036
1.840639140271493, 24.901976788832318
2.391261312217194, 201.30658975640583
2.980816365007541, 1767.5397978155765
3.4925056561085968, 6372.351836720117
4.043127828054299, 22710.848594909345
4.59375, 84205.070842667
5.144372171945701, 96793.57342085034
5.64493778280543, 8577.80729095881
6.095446832579185, 4141.350709499596
6.445842760180996, 63010.88991571663
6.721153846153847, 725710.6791181176
7.146634615384615, 3462879.992590725
7.625747414350355, 479594.3291621634
8.097709276018099, 50289.32288853082
8.448105203619908, 8108.914356684392
8.998727375565611, 621.7960667437441
9.53266402714932, 353.01976522782985
10.099971719457013, 136.04370791823334
10.525452488687783, 14.122380078515537
10.775735294117647, 3.5811623558944192
